logFC	AveExpr	t	P.Value	adj.P.Val	B
NR2F2-AS1	2.05404694766497	4.07258535195522	8.12178466390158	1.21968016793403e-06	0.000127434404430508	5.80002407716694
CPA4	-1.23891596715854	4.50750173755283	-8.15850967906557	1.15737710752291e-06	0.000121928260375933	5.75810253903401
GNPDA1	0.65878993246175	7.74342906061377	8.35739056355486	8.73698612811329e-07	0.000100807966848739	5.75176377661135
CSMD2	2.7221728728442	2.55943731614046	8.21660004991955	1.06561013828723e-06	0.000114792978404117	5.75092752936371
GUCY1A2	0.814563947662985	6.33232784292582	8.25871631051401	1.0039119235432e-06	0.000108661514391128	5.73442610642706
ANO4	-1.51988426661864	4.28121212592097	-8.10374663956141	1.25157209903681e-06	0.000129310153686848	5.70496461694778
HAS1	2.41872465380239	3.05222740821771	8.07011397585293	1.31341615638003e-06	0.000133874211813982	5.6828829801888
CLDN11	2.02554039255826	3.39568939118095	8.02369622770609	1.40413298856656e-06	0.000141220985973973	5.66707220949914
ELK3	-1.13277761616869	5.95469424225356	-8.20055736506088	1.09015675867004e-06	0.00011688331662533	5.65856631494804
NRP2	-0.756689637077143	7.87068598333122	-8.30608231901184	9.39014322585016e-07	0.00010439739650405	5.64270812195865
PDZRN3	1.5689196974102	5.17991079523367	8.07935473207577	1.29610842367415e-06	0.000132705155270782	5.62328036141894
RPS6KA6	-1.1517432233869	4.92154233550556	-8.08657282292141	1.28275703882877e-06	0.000131932432093113	5.60638634347208
OCIAD2	-0.719241678700903	6.75614669951183	-8.1952903931215	1.09834560441316e-06	0.000117208429992071	5.57540981512936
IL17RD	-0.837313705796163	5.58630360741403	-8.10549713521793	1.24843883731498e-06	0.000129310153686848	5.55908904078762
LMO1	-2.23887302589504	1.86204148292817	-8.01168311830245	1.42867499477877e-06	0.000143056311151196	5.54981916778314
UHRF1	-1.22396339528633	4.38807520540183	-8.00388164913619	1.44485564317682e-06	0.000143412964058556	5.54589798350672
BMF	1.14034897260865	6.31697964971492	8.12033901824224	1.2222041428003e-06	0.000127434404430508	5.54238937087178
ARMC3	5.10540368496778	2.86819186951459	8.40421235912662	8.18285407934564e-07	9.63711260225525e-05	5.51155626203281
CXCL12	-1.9402289914716	2.61796206763489	-7.90431117218025	1.66928357665174e-06	0.000162772491527833	5.4970632890455
IGFBP2	1.03042897935712	10.0689644193054	8.30480904333586	9.40699517281002e-07	0.00010439739650405	5.49163415906303
CADPS2	1.2147212245369	3.93707926704013	7.87925911110865	1.73136854291843e-06	0.000166050662365131	5.44175078132421
GRIA4	1.48192441020064	3.27300662297199	7.86017991150675	1.78028749849197e-06	0.0001679084433225	5.44058330427584
OXR1	0.626137203676937	6.49112738772865	8.05326003503548	1.34561608120647e-06	0.000136543988954567	5.41124972430758
SCD5	-0.910381861358541	5.29195137901173	-7.97202784723095	1.51296156788869e-06	0.000148872798433376	5.39424043166471
DHRS3	1.73635745593513	4.97666620361297	7.869454226308	1.75632815722761e-06	0.000166338912557431	5.34808872207859
