logFC	AveExpr	t	P.Value	adj.P.Val	B	cpm_filter_value	qvalue	local_fdr	pi0_storey	pi0_lambda_0_5	threshold
SERPINE1	-2.75498024047944	7.62929314928607	-34.6629883421972	8.4820156860538e-14	1.07656157936251e-11	22.148191396223	702.732591838271	1.39324821663378e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
LYPD5	-5.35541283870642	2.9000584345253	-34.6480087698923	8.52751508205369e-14	1.07656157936251e-11	21.7937995488058	88.1452000938069	1.39324821663378e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
IL36RN	-2.50257793083462	4.18963491317979	-34.4415650181219	9.18214071350466e-14	1.13529601371409e-11	22.1425433516329	57.6684235453587	1.46926026042581e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
MTMR4	-1.77659172652395	6.57741281175534	-34.4263724234896	9.23241412654663e-14	1.13529601371409e-11	22.0557062585615	214.979180855814	1.46926026042581e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ATP2A3	-6.51004158806022	2.22654994772998	-34.4097160888978	9.28787275370458e-14	1.13529601371409e-11	21.0138798853582	93.7085662225641	1.46926026042581e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
DSEL	-2.52600176428524	3.67265246993978	-34.0980078817427	1.03948996161645e-13	1.25926783921536e-11	21.9971296152643	40.5506640219135	1.62970024649215e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ANXA5	-1.63711679137749	9.18814514493083	-33.9509997176826	1.09657099621545e-13	1.31666152890718e-11	21.8957082361394	1231.96893761669	1.7039771455958e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
FOXN3	1.7253436707088	7.29507168424362	33.897658462381	1.11811148761367e-13	1.33074883017037e-11	21.8663067179159	234.764184846064	1.72220843653017e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
MOB3B	-2.14648417724392	4.81885794128842	-33.7996781513761	1.15887751511787e-13	1.34542547090652e-11	21.8895111685157	75.4254488328396	1.74120242992897e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
S100P	-2.46384592519086	6.15765727426371	-33.8221937099093	1.14936967165506e-13	1.34542547090652e-11	21.8437306135924	221.120070580819	1.74120242992897e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
MAF	-4.70333574247495	3.07501880481097	-33.7965822314274	1.16019148066084e-13	1.34542547090652e-11	21.6760505286076	73.4303931278901	1.74120242992897e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
XAGE2	-1.84685887973481	6.80291201977437	-33.5492904630172	1.27052488062834e-13	1.46088826952249e-11	21.7226161397756	259.763521271563	1.89063033200447e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ASNS	-3.27711384374259	5.12660668735729	-33.4208674563687	1.33224656673232e-13	1.50449013385936e-11	21.74630834184	158.531334995366	1.94705833472517e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
MED14	-1.49552786657361	6.36054234038957	-33.4120980257664	1.33657771568257e-13	1.50449013385936e-11	21.6735355387067	162.411850684376	1.94705833472517e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
TFAP2C	-2.03818652686653	8.57075106234547	-33.3802163772487	1.35245229853096e-13	1.50449013385936e-11	21.6715112267177	966.560970833801	1.94705833472517e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
LGALS16	-8.25954422081036	1.28554703289604	-33.3795241827102	1.35279920644783e-13	1.50449013385936e-11	19.043100507206	109.954053534664	1.94705833472517e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
