logFC	AveExpr	t	P.Value	adj.P.Val	B
COL4A1	-1.98149895950889	7.80112489122838	-13.6797673214953	4.25661559937312e-09	5.29855090130758e-07	11.2142801504714
FRZB	-3.13735634566649	5.30875140152832	-13.4446612921888	5.25945305162666e-09	6.20588067107302e-07	11.1987389288634
DMKN	1.94239926340792	5.39754796006255	13.4764869651243	5.11000725178309e-09	6.0611106957668e-07	11.1762162443624
UTRN	1.32945759583267	7.81842979751845	13.7051769772679	4.16119316747652e-09	5.23732395606559e-07	11.1742524429412
IGFBP7	-1.52699255014624	8.30479978891788	-13.6959274046394	4.19566051525188e-09	5.25152977751554e-07	11.1699316348471
CERT1	-1.810721622237	7.36511128687404	-13.5321167836468	4.85960329174599e-09	5.82509590341298e-07	11.1126937872814
IFITM2	-1.69945183425138	7.47854974614263	-13.5433137921162	4.81081124401695e-09	5.79728344325553e-07	11.1088334899244
WNT6	3.1553800192618	4.11162058167624	13.3008284685878	5.99576303152773e-09	6.9711550960985e-07	11.0661171790961
LRRC1	2.28952694371422	4.76136650936688	13.2944088011947	6.03110306261446e-09	6.9711550960985e-07	11.0541851530182
PITX1	4.20581402903639	3.54510997975312	13.4215446098924	5.37093775733526e-09	6.30459040893421e-07	11.0444518535397
COL26A1	2.26652829982883	5.16490835258745	13.2708075444525	6.16295841907986e-09	7.05160722142698e-07	11.0060012125453
LYPD6B	4.90416876555574	2.91742675658152	13.8735312736037	3.58411162076158e-09	4.58746038239286e-07	10.9992550932823
FRAS1	2.44838921950965	4.54297156698706	13.2224795667581	6.4426960861758e-09	7.33463717750316e-07	10.9983582522929
ZEB1	-3.62920931665211	4.9217772769545	-13.271409879147	6.15955514931735e-09	7.05160722142698e-07	10.9882951961152
MYLIP	2.10440481342448	5.75774016621581	13.2993659251183	6.00379471337568e-09	6.9711550960985e-07	10.9804195722178
FILIP1L	-2.85455062378702	5.39075204082197	-13.1974704273858	6.59277275058449e-09	7.46796333322458e-07	10.9801560237199
ARL4C	1.12992908535211	9.41675241304484	13.605322329911	4.54993930651238e-09	5.55708631662305e-07	10.9451778819483
ADAM9	-1.83650913561222	6.07170142645833	-13.1657575292166	6.78848667693552e-09	7.65140127691414e-07	10.8922264486568
AXIN2	2.44990066063424	4.71914491230512	13.0938660985186	7.25559593596824e-09	7.97939446259031e-07	10.8716958031168
SYT11	-3.04481263143789	6.49345661596884	-13.0948520470837	7.24896176208647e-09	7.97939446259031e-07	10.8312479871926
IGSF3	1.73560059876885	6.07816557216719	13.1557158777709	6.8517486372397e-09	7.65479704127181e-07	10.8114447082517
BAIAP2L1	2.0216984156345	4.97994461428073	12.9637407920277	8.19096979449913e-09	8.87877610977884e-07	10.7287369326889
HPGD	5.89644572820681	2.95644504611758	13.7776016286798	3.90157805912239e-09	4.93800284521886e-07	10.7030817140467
CPT1A	-1.7474822932593	6.20695148894862	-12.952994066953	8.27380024663163e-09	8.92585450416379e-07	10.6739982303116
NREP	1.53791797567701	7.67537994262598	13.149242529456	6.89286513537608e-09	7.65479704127181e-07	10.6564244471801
GRB7	3.19648970394462	3.37675696635912	12.9227896069511	8.51144409188492e-09	9.13870928443853e-07	10.6508540074835
PTPN14	1.93971406854116	6.60380822979542	13.0120958476948	7.82911223169614e-09	8.52733353889789e-07	10.6221621442276
IRX5	2.34701012881305	4.34044579691522	12.7918260287431	9.62978185845715e-09	1.01471026978301e-06	10.6024722064375
EPS8L2	1.82295982817412	5.22135320908983	12.853267227186	9.08667878447477e-09	9.71031640859792e-07	10.6021633672617
KRT8	1.76406874424173	8.31019590889061	13.1515642618165	6.87808795709361e-09	7.65479704127181e-07	10.6018643461008
